Date,Open,High,Low,Close,Adj Close,Volume
2023-12-13,4008.95,4156.56,3893.69,4052.37,4022.28,80211732
2023-12-14,4033.07,4153.05,4010.6,4055.56,4043.13,85156247
2023-12-15,4149.95,4294.99,4016.92,4178.64,4138.51,54075749
2023-12-18,4170.35,4255.6,4126.87,4194.78,4188.04,40603778
2023-12-19,4101.47,4322.38,4107.33,4184.46,4161.37,78499047
2023-12-20,4255.61,4358.54,4317.86,4323.25,4307.54,68884318
2023-12-21,4254.67,4364.02,4195.27,4283.65,4250.29,55063229
2023-12-22,4283.35,4466.68,4165.91,4328.02,4314.04,23926888
2023-12-25,4293.92,4412.65,4302.52,4381.08,4371.1,22024676
2023-12-26,4266.27,4301.84,4255.8,4283.02,4260.46,32655740
2023-12-27,4415.86,4592.82,4435.46,4436.02,4419.06,112922625
2023-12-28,4373.43,4473.83,4312.73,4413.29,4389.3,75534401
2023-12-29,4220.66,4418.61,4184.03,4300.96,4296.4,33982694
2024-01-01,4365.55,4390.48,4369.65,4386.03,4364.01,72483952
2024-01-02,4217.08,4369.87,4114.92,4252.49,4245.76,60069281
2024-01-03,4242.36,4314.82,4195.39,4260.94,4252.48,62029609
2024-01-04,4242.67,4273.35,4162.48,4263.84,4238.7,44976147
2024-01-05,4412.7,4538.21,4260.22,4430.15,4396.04,88092995
2024-01-08,4464.73,4551.61,4390.49,4508.19,4481.42,75207084
2024-01-09,4431.23,4578.51,4376.23,4508.75,4500.91,24878154
2024-01-10,4611.77,4657.26,4584.01,4642.3,4606.44,118619950
2024-01-11,4835.84,4901.51,4862.85,4872.83,4849.66,68103684
2024-01-12,4947.21,5032.11,4827.24,4972.84,4963.2,44717528
2024-01-15,4896.94,4997.49,4942.06,4979.61,4947.42,33915952
2024-01-16,4679.38,4929.22,4576.24,4755.95,4738.93,111567227
2024-01-17,4573.36,4584.52,4498.73,4583.41,4548.83,31729096
2024-01-18,4516.33,4626.88,4370.28,4539.03,4498.6,82176709
2024-01-19,4438.58,4468.66,4435.01,4446.74,4437.6,75536017
2024-01-22,4400.75,4476.51,4380.76,4422.09,4382.25,102333970
2024-01-23,4399.55,4599.57,4374.6,4435.28,4402.96,110247373
2024-01-24,4490.66,4551.19,4490.09,4521.94,4515.39,20945424
2024-01-25,4505.29,4689.74,4451.64,4515.3,4485.79,116687803
2024-01-26,4557.98,4634.54,4590.99,4596.7,4595.46,54193500
2024-01-29,4577.76,4748.46,4558.9,4611.67,4610.74,63802064
2024-01-30,4224.93,4391.4,4284.48,4297.43,4265.98,35694202
2024-01-31,4116.67,4307.63,4080.08,4160.44,4120.54,88480106
2024-02-01,4120.12,4235.44,3997.28,4143.62,4131.4,40440391
2024-02-02,3914.41,4057.27,3897.36,3972.33,3950.52,110036288
2024-02-05,3994.94,4091.45,3917.92,4059.71,4023.2,50351724
2024-02-06,4222.52,4309.74,4211.48,4281.27,4268.75,38797364
2024-02-07,4400.4,4631.98,4375.69,4468.18,4424.89,88269539
2024-02-08,4369.57,4497.48,4372.25,4439.27,4433.51,109804422
2024-02-09,4621.54,4744.9,4490.19,4675.32,4635.05,24036589
2024-02-12,4695.66,4847.31,4552.82,4704.33,4663.28,70071428
2024-02-13,4607.65,4716.6,4558.85,4653.53,4615.17,22726427
2024-02-14,4484.25,4731.87,4549.26,4558.28,4556.47,108659005
2024-02-15,4431.24,4647.84,4403.27,4514.58,4500.73,78411498
2024-02-16,4430.67,4564.29,4355.12,4457.76,4448.91,52683027
2024-02-19,4433.39,4646.97,4437.57,4488.8,4461.76,73141506
2024-02-20,4502.42,4527.49,4446.91,4518.52,4488.53,83565220
2024-02-21,4492.72,4570.03,4396.67,4523.52,4488.89,76305369
2024-02-22,4578.49,4682.73,4488.88,4597.22,4573.34,91696690
2024-02-23,4723.6,4836.92,4643.4,4793.4,4771.92,22691207
2024-02-26,4927.0,5105.02,4950.76,4957.5,4939.25,56804492
2024-02-27,4635.56,4877.8,4541.2,4704.81,4669.86,44784815
2024-02-28,4283.73,4361.66,4181.19,4288.96,4286.76,91080450
2024-02-29,4401.26,4494.17,4260.74,4433.5,4396.69,119096768
2024-03-01,4168.75,4388.37,4094.29,4225.84,4224.39,37151560
2024-03-04,4135.51,4271.5,4159.97,4196.82,4155.48,27021982
2024-03-05,3963.94,4107.96,3900.4,4029.14,4008.23,67465320
2024-03-06,3755.97,3832.21,3639.99,3779.05,3753.86,106738037
2024-03-07,3794.22,3994.68,3773.42,3854.45,3833.22,105434576
2024-03-08,3928.66,4050.86,3803.87,3960.72,3943.72,87404727
2024-03-11,3827.63,4003.19,3742.54,3884.76,3862.83,82694433
2024-03-12,3512.44,3651.18,3509.14,3536.35,3515.66,114417544
2024-03-13,3459.43,3519.76,3440.54,3472.28,3463.0,29205053
2024-03-14,3507.72,3584.48,3511.4,3523.36,3512.29,118908279
2024-03-15,3328.51,3458.02,3325.05,3344.51,3338.93,61751154
2024-03-18,3314.58,3418.28,3326.62,3369.32,3344.05,54943500
2024-03-19,3309.42,3477.93,3243.1,3370.88,3357.72,20226884
2024-03-20,3421.87,3572.18,3412.7,3442.6,3428.32,90526796
2024-03-21,3416.73,3546.71,3439.07,3460.45,3438.64,86532096
2024-03-22,3308.07,3445.32,3319.17,3346.06,3328.86,27339096
2024-03-25,3421.92,3601.92,3420.93,3489.54,3465.59,102713087
2024-03-26,3422.22,3591.08,3367.07,3473.66,3443.85,24506371
2024-03-27,3406.68,3528.71,3452.33,3473.82,3446.51,87187427
2024-03-28,3355.69,3370.72,3327.11,3363.82,3333.73,72528504
2024-03-29,3264.84,3368.29,3312.45,3315.0,3304.49,99558789
2024-04-01,3187.18,3302.31,3107.05,3215.65,3204.74,88481271
2024-04-02,3137.91,3257.03,3100.3,3199.4,3197.82,106019723
2024-04-03,3371.66,3495.97,3287.26,3394.28,3385.1,48013885
2024-04-04,3190.89,3280.88,3207.85,3234.69,3204.03,116278963
2024-04-05,3049.01,3132.82,2955.88,3055.25,3051.71,115766338
2024-04-08,3208.42,3239.6,3095.57,3215.62,3211.2,43990957
2024-04-09,3152.16,3291.06,3195.1,3195.28,3177.49,54623456
2024-04-10,3117.46,3191.83,3001.8,3123.65,3110.71,49864521
2024-04-11,3240.21,3266.91,3219.1,3240.46,3239.68,54916702
2024-04-12,3163.92,3212.08,3094.41,3175.01,3160.16,27913614
2024-04-15,3370.62,3482.36,3359.69,3381.11,3377.91,43352262
2024-04-16,3412.67,3531.59,3402.99,3464.71,3432.94,24533027
2024-04-17,3380.15,3438.47,3395.6,3409.01,3381.43,43809421
2024-04-18,3601.36,3811.81,3658.99,3669.82,3649.3,20901111
2024-04-19,3530.6,3698.54,3453.17,3595.69,3580.76,52591471
2024-04-22,3692.6,3834.06,3556.11,3692.68,3685.89,72445901
2024-04-23,3684.75,3798.86,3623.05,3735.05,3734.61,78345972
2024-04-24,3889.27,3983.25,3857.25,3908.96,3885.07,44555117
2024-04-25,4110.54,4274.72,4108.06,4126.5,4087.19,24809073
2024-04-26,4123.51,4222.1,4045.92,4135.25,4127.03,77200194
2024-04-29,4030.15,4144.36,3966.98,4030.34,4014.4,108290389
2024-04-30,4037.07,4140.61,3966.2,4099.26,4066.41,65769490
2024-05-01,3929.23,4077.71,3974.87,4006.12,3985.88,21620706
2024-05-02,4241.88,4313.63,4286.82,4292.43,4281.37,108126923
2024-05-03,4242.13,4352.81,4190.93,4317.24,4307.33,118075573
2024-05-06,4182.94,4266.51,4180.14,4266.35,4245.0,31457860
2024-05-07,4243.22,4304.95,4141.08,4298.2,4268.34,39290600
2024-05-08,4082.11,4260.11,4027.54,4099.84,4098.76,84149408
2024-05-09,3930.12,4002.95,3885.67,3964.52,3951.17,27813516
2024-05-10,4078.22,4244.76,3993.54,4135.05,4110.58,36182143
2024-05-13,4016.15,4179.85,3953.86,4044.11,4015.01,47390898
2024-05-14,3840.07,3985.87,3796.09,3899.97,3889.48,31879882
2024-05-15,3898.73,4001.49,3901.06,3977.13,3946.99,92656495
2024-05-16,4126.61,4266.91,4077.43,4146.15,4111.81,44275941
2024-05-17,4222.61,4356.78,4085.89,4254.63,4234.63,44130071
2024-05-20,4386.26,4536.12,4365.08,4407.21,4375.92,79798818
2024-05-21,4212.33,4427.12,4245.58,4294.88,4278.94,39520338
2024-05-22,4072.13,4244.84,3981.88,4085.44,4049.4,32044455
2024-05-23,4271.46,4402.96,4141.16,4304.21,4289.36,57090229
2024-05-24,4222.7,4318.11,4218.14,4259.9,4229.37,30736236
2024-05-27,4195.03,4336.4,4219.18,4226.76,4184.5,60952235
2024-05-28,4415.48,4439.6,4292.91,4427.48,4388.83,26277609
2024-05-29,4480.77,4680.28,4395.84,4518.1,4515.1,95274435
2024-05-30,4556.2,4616.65,4444.7,4594.71,4588.62,23727904
2024-05-31,4946.55,5012.35,4863.75,4947.47,4909.55,63526860
2024-06-03,4817.43,4998.94,4677.32,4840.98,4830.25,90341431
2024-06-04,4947.23,5122.56,4874.19,5003.03,4983.45,63965347
2024-06-05,4988.65,5097.03,4957.2,5018.02,5016.56,79732970
2024-06-06,5008.28,5166.23,4981.0,5070.21,5038.45,110694290
2024-06-07,5264.06,5529.27,5215.31,5346.52,5329.49,26216618
2024-06-10,5402.97,5520.97,5320.58,5446.89,5395.88,109458698
2024-06-11,5546.98,5748.19,5457.66,5554.96,5521.42,85723973
2024-06-12,5760.86,5789.38,5539.63,5769.04,5766.95,66673151
2024-06-13,5626.08,5878.26,5490.98,5701.12,5674.84,58435211
2024-06-14,5487.03,5727.15,5513.05,5539.36,5499.91,46149594
2024-06-17,5258.11,5381.19,5145.29,5342.34,5295.34,97596456
2024-06-18,4979.57,5065.74,4921.61,4980.01,4965.25,50890345
2024-06-19,5341.36,5378.75,5326.29,5343.38,5324.4,40561154
2024-06-20,5106.36,5287.76,4992.39,5142.41,5110.22,52051283
2024-06-21,5087.75,5217.11,4979.12,5107.73,5105.22,113132955
2024-06-24,5034.5,5192.02,4976.04,5063.35,5013.84,40520598
2024-06-25,5081.21,5163.15,5098.65,5122.89,5087.22,91281839
2024-06-26,5174.41,5318.94,5262.01,5274.27,5270.11,87590057
2024-06-27,5379.09,5447.42,5381.74,5438.39,5401.46,89867991
2024-06-28,5298.16,5401.55,5138.01,5332.85,5292.97,101092741
2024-07-01,5272.76,5425.81,5236.76,5306.99,5282.27,20627475
2024-07-02,5297.52,5548.89,5238.24,5364.78,5355.33,49121418
2024-07-03,5317.24,5465.46,5210.74,5323.45,5275.71,26357658
2024-07-04,5534.52,5726.27,5414.18,5628.25,5625.04,30584340
2024-07-05,5673.34,5949.08,5545.17,5730.6,5718.86,55351787
2024-07-08,5847.34,6052.99,5834.42,5883.72,5835.55,115500015
2024-07-09,5989.62,6250.33,5894.5,6026.12,6008.77,83603569
2024-07-10,6235.51,6412.16,6104.23,6279.64,6241.02,54310156
2024-07-11,6234.02,6391.22,6169.85,6325.71,6287.9,67826978
2024-07-12,5942.91,6057.69,6009.71,6044.92,6031.82,77973294
2024-07-15,6090.85,6313.72,6073.92,6135.52,6133.24,90591701
2024-07-16,5953.69,6030.91,5827.09,6001.79,5949.37,80816795
2024-07-17,5799.96,5968.16,5688.59,5896.74,5862.58,98298605
2024-07-18,5988.14,6151.96,5843.43,6023.66,5992.39,57091985
2024-07-19,6222.2,6432.77,6270.81,6290.75,6251.52,64990622
2024-07-22,6259.85,6453.11,6196.25,6301.72,6261.59,107817147
2024-07-23,6355.4,6418.54,6257.16,6376.14,6315.71,25881468
2024-07-24,6650.1,6865.11,6653.22,6762.39,6741.12,74826093
2024-07-25,6692.23,6994.66,6653.04,6826.14,6787.66,99882788
2024-07-26,7421.61,7743.72,7397.02,7454.54,7394.52,71027732
2024-07-29,7550.14,7831.02,7464.44,7609.54,7595.54,33467149
2024-07-30,7105.26,7412.0,6895.65,7148.2,7134.09,106367578
2024-07-31,7320.06,7567.73,7087.99,7343.83,7306.11,67607527
2024-08-01,7419.76,7625.45,7311.14,7449.14,7396.88,56658811
2024-08-02,7786.76,7852.71,7773.08,7792.85,7764.65,27233646
2024-08-05,7910.16,8197.18,7763.37,7984.26,7927.42,118377339
2024-08-06,7872.18,8151.87,7912.05,7953.55,7892.79,109397678
2024-08-07,7529.53,7804.34,7548.78,7620.69,7600.15,83226994
2024-08-08,7444.39,7720.92,7344.72,7572.56,7499.89,51792217
2024-08-09,7291.84,7510.23,7071.21,7354.71,7288.13,76639013
2024-08-12,7108.34,7309.12,6953.51,7212.63,7140.99,75008850
2024-08-13,7356.82,7521.48,7288.4,7368.42,7306.01,109206298
2024-08-14,7741.37,7868.14,7556.54,7806.45,7733.77,73997927
2024-08-15,7857.58,8177.24,7722.86,7922.09,7921.76,40213221
2024-08-16,7500.4,7654.89,7446.98,7598.43,7544.39,40629875
2024-08-19,7577.82,7750.52,7639.45,7724.27,7658.56,89809366
2024-08-20,7899.5,8196.07,7769.77,8055.5,7994.36,115602396
2024-08-21,7800.61,8099.43,7704.24,7891.63,7886.59,49764622
2024-08-22,7718.56,8000.17,7700.57,7862.51,7824.78,98576393
2024-08-23,7812.49,7961.58,7729.78,7874.41,7824.39,55577294
2024-08-26,7647.71,7837.12,7610.26,7665.96,7656.25,116262263
2024-08-27,7829.19,7956.5,7587.56,7847.57,7800.09,85852304
2024-08-28,7768.86,8114.08,7762.07,7822.2,7770.18,77988223
2024-08-29,7819.55,8238.09,7847.28,7944.88,7881.9,41783250
2024-08-30,7684.92,7860.89,7569.14,7706.04,7658.09,85243658
2024-09-02,7578.46,7695.38,7504.47,7595.76,7543.86,37454767
2024-09-03,7670.15,8025.25,7612.06,7795.4,7770.24,105098820
2024-09-04,7661.03,7712.78,7436.05,7701.47,7646.76,110266943
2024-09-05,8058.03,8329.92,8065.39,8174.68,8140.12,44323577
2024-09-06,8036.66,8177.06,7915.1,8068.51,7993.14,54051597
2024-09-09,8139.58,8439.76,8022.61,8140.03,8074.2,23732529
2024-09-10,8250.64,8417.9,8191.06,8413.86,8364.0,111125319
2024-09-11,7988.16,8181.59,7974.77,8004.59,7999.54,113993028
2024-09-12,7462.54,7742.06,7395.18,7519.29,7472.46,56114822
2024-09-13,7121.5,7263.53,6864.62,7125.29,7101.35,52016766
2024-09-16,7367.61,7472.73,7283.39,7447.29,7391.81,46439695
2024-09-17,7288.58,7595.27,7239.64,7310.89,7247.07,46201526
2024-09-18,7823.28,8137.99,7907.14,7972.79,7897.73,80605261
2024-09-19,7719.3,8015.51,7665.15,7823.31,7768.97,23093348
2024-09-20,7734.6,7956.27,7848.49,7881.67,7815.28,53294467
2024-09-23,8310.86,8475.77,8071.39,8314.96,8246.28,58799331
2024-09-24,8874.49,9059.99,8697.1,8907.09,8885.78,104491823
2024-09-25,9530.48,9587.31,9519.9,9558.67,9464.6,62683639
2024-09-26,9960.12,10014.84,9931.11,9972.49,9928.39,94256197
2024-09-27,10150.7,10686.28,10209.91,10339.9,10275.74,98454607
2024-09-30,10434.85,10666.01,10505.08,10564.67,10512.54,70335068
2024-10-01,10661.22,10947.76,10467.1,10863.05,10815.56,77469411
2024-10-02,10496.02,10879.73,10606.76,10664.35,10591.13,43247397
2024-10-03,10209.8,10688.48,10087.82,10369.62,10296.53,75066980
2024-10-04,10268.56,10404.48,10037.64,10378.76,10351.09,31861743
2024-10-07,10176.24,10565.6,10013.11,10327.32,10314.03,34261565
2024-10-08,9990.89,10222.33,9936.96,10173.82,10091.67,31029513
2024-10-09,10258.28,10447.18,10119.51,10431.97,10337.83,78200099
2024-10-10,10607.16,10813.97,10497.92,10791.2,10780.17,100226716
2024-10-11,10829.55,11196.92,10460.47,10835.38,10764.94,93858509
2024-10-14,11351.65,11460.39,11085.43,11406.56,11355.38,86802691
2024-10-15,10955.1,10981.97,10774.62,10962.17,10891.96,53470507
2024-10-16,10776.71,11089.73,10655.5,10898.83,10803.55,26380798
2024-10-17,10482.78,10995.37,10358.35,10636.29,10592.61,31815651
2024-10-18,9911.92,10056.53,9851.14,9952.07,9904.81,79986033
2024-10-21,9799.37,10100.78,9890.91,9933.22,9854.05,71640044
2024-10-22,9762.1,9916.64,9804.51,9900.83,9846.56,21235340
2024-10-23,10275.0,10622.63,10156.35,10435.18,10413.99,95556013
2024-10-24,10490.18,10922.67,10566.88,10676.01,10632.28,50392785
2024-10-25,10150.76,10539.29,9954.47,10303.99,10210.94,67902624
2024-10-28,10841.34,11128.99,10600.88,10982.95,10933.31,31054356
2024-10-29,11388.56,11607.98,11163.25,11463.3,11429.22,51376847
2024-10-30,11488.79,11758.25,11618.25,11708.31,11684.04,68124750
2024-10-31,11443.62,11797.8,11276.7,11627.21,11584.09,72564469
2024-11-01,11205.43,11293.16,10826.91,11248.39,11153.08,41133380
2024-11-04,10923.49,11453.87,10727.12,11113.1,11080.89,23079676
2024-11-05,11395.87,11994.02,11482.44,11547.69,11510.43,96595525
2024-11-06,12287.58,12799.02,12140.44,12320.93,12200.73,106615781
2024-11-07,12779.05,13448.54,12610.45,12998.75,12922.28,62569794
2024-11-08,12554.72,13096.69,12561.84,12789.34,12704.03,45461039
2024-11-11,12174.15,12645.81,12068.51,12300.96,12260.29,40378083
2024-11-12,12201.28,12515.08,12203.38,12373.92,12276.93,84953891
2024-11-13,11518.94,11913.6,11263.98,11620.41,11572.87,62722720
2024-11-14,11717.3,11977.86,11699.66,11763.46,11753.25,57150868
2024-11-15,11512.3,11940.32,11390.85,11714.46,11690.77,31959322
2024-11-18,11438.36,11884.73,11393.96,11535.09,11526.03,42186567
2024-11-19,10794.97,11025.75,10473.72,10902.8,10900.46,26805751
2024-11-20,10919.51,11251.02,10830.91,11109.69,10999.78,119859133
2024-11-21,10831.6,11317.32,10630.66,10913.67,10872.5,79957343
2024-11-22,10325.49,10501.26,10286.37,10477.7,10416.18,87022207
2024-11-25,9338.22,9618.14,9084.92,9434.86,9421.64,30367257
2024-11-26,9262.03,9779.71,9356.0,9435.21,9364.62,75946635
2024-11-27,9921.49,10274.78,9716.08,10029.9,10028.0,44345877
2024-11-28,10475.76,10855.29,10485.88,10623.11,10582.07,56438544
2024-11-29,10426.61,10568.31,10381.41,10463.78,10442.18,115529222
2024-12-02,10060.3,10394.48,10073.99,10253.69,10159.93,52667242
2024-12-03,10310.88,10787.73,10324.05,10432.18,10347.0,100319043
2024-12-04,9968.92,10303.51,9941.77,10078.08,10053.73,83850111
2024-12-05,10138.54,10404.51,9931.81,10194.61,10094.91,36534820
2024-12-06,10388.94,10519.89,10398.04,10478.15,10458.96,46249509
2024-12-09,10865.78,10945.59,10629.98,10938.58,10830.72,109438602
2024-12-10,10862.53,11331.78,10724.04,10911.18,10873.77,56158359
2024-12-11,10814.42,11007.84,10733.87,10844.31,10775.46,46550964
2024-12-12,10377.52,10775.79,10260.53,10521.91,10481.03,39339070
2024-12-13,10133.42,10260.53,9942.67,10227.92,10196.83,63095047
2024-12-16,10124.6,10434.62,9937.42,10157.08,10090.29,71951532
2024-12-17,10295.66,10681.97,10222.85,10297.83,10205.97,48516890
2024-12-18,10613.91,10882.35,10607.59,10637.41,10538.44,115180433
2024-12-19,10218.92,10401.22,10160.69,10349.01,10306.47,116496730
2024-12-20,10724.59,11153.67,10752.44,10900.04,10847.79,61553749
2024-12-23,10697.13,11138.79,10765.69,10807.5,10779.64,116526145
2024-12-24,10754.37,10985.97,10420.43,10810.23,10757.23,107770116
2024-12-25,10431.38,10909.21,10214.63,10538.33,10477.47,116530001
2024-12-26,9554.91,9905.21,9542.28,9654.7,9596.59,70816117
2024-12-27,9930.86,10321.46,9892.85,9963.09,9866.09,40619856
2024-12-30,10099.34,10485.14,10171.5,10230.0,10162.03,57018575
2024-12-31,10111.07,10192.75,9902.28,10139.5,10137.07,41767749
